ID,Class,Usage
19432,0,Private
19433,0,Public
19434,0,Private
19435,0,Public
19436,0,Private
19437,0,Public
19438,0,Public
19439,0,Private
19440,0,Private
19441,0,Public
19442,0,Public
19443,0,Private
19444,0,Private
19445,0,Public
19446,0,Private
19447,0,Private
19448,0,Private
19449,0,Private
19450,0,Private
19451,0,Public
19452,0,Public
19453,0,Private
19454,0,Public
19455,0,Public
19456,0,Private
19457,0,Private
19458,0,Private
19459,0,Public
19460,0,Private
19461,0,Public
19462,0,Private
19463,0,Public
19464,0,Private
19465,0,Public
19466,0,Public
19467,0,Public
19468,0,Public
19469,0,Public
19470,0,Private
19471,0,Public
19472,0,Public
19473,0,Private
19474,0,Public
19475,0,Private
19476,0,Private
19477,0,Public
19478,0,Private
19479,0,Public
19480,0,Public
19481,0,Public
19482,0,Public
19483,0,Private
19484,0,Public
19485,0,Private
19486,0,Public
19487,0,Private
19488,0,Private
19489,0,Private
19490,0,Public
19491,0,Public
19492,0,Private
19493,0,Public
19494,0,Public
19495,0,Private
19496,0,Public
19497,0,Private
19498,0,Private
19499,0,Public
19500,0,Private
19501,0,Private
19502,0,Private
19503,0,Public
19504,0,Private
19505,0,Public
19506,0,Private
19507,0,Private
19508,0,Private
19509,0,Private
19510,0,Private
19511,0,Public
19512,0,Private
19513,0,Private
19514,0,Public
19515,0,Private
19516,0,Public
19517,0,Public
19518,0,Public
19519,0,Private
19520,0,Public
19521,0,Public
19522,0,Private
19523,0,Public
19524,0,Private
19525,0,Public
19526,0,Public
19527,0,Public
19528,0,Public
19529,0,Public
19530,0,Private
19531,0,Public
19532,0,Public
19533,0,Public
19534,0,Private
19535,0,Public
19536,0,Public
19537,0,Public
19538,0,Private
19539,0,Public
19540,0,Private
19541,0,Private
19542,0,Private
19543,0,Public
19544,0,Private
19545,0,Private
19546,0,Private
19547,0,Public
19548,0,Private
19549,0,Private
19550,0,Public
19551,0,Private
19552,0,Private
19553,0,Private
19554,0,Public
19555,0,Private
19556,0,Public
19557,0,Private
19558,0,Private
19559,0,Public
19560,0,Public
19561,0,Public
19562,0,Private
19563,0,Private
19564,0,Public
19565,0,Public
19566,0,Public
19567,0,Private
19568,0,Public
19569,0,Private
19570,0,Public
19571,0,Public
19572,0,Private
19573,0,Private
19574,0,Public
19575,0,Private
19576,0,Public
19577,0,Private
19578,0,Private
19579,0,Public
19580,0,Public
19581,0,Public
19582,0,Public
19583,0,Public
19584,0,Public
19585,0,Public
19586,0,Public
19587,0,Private
19588,0,Private
19589,0,Public
19590,0,Private
19591,0,Private
19592,0,Public
19593,0,Public
19594,0,Public
19595,0,Private
19596,0,Private
19597,0,Private
19598,0,Private
19599,0,Public
19600,0,Public
19601,0,Public
19602,0,Private
19603,0,Private
19604,0,Private
19605,0,Private
19606,0,Public
19607,0,Private
19608,0,Private
19609,0,Public
19610,0,Public
19611,0,Private
19612,0,Private
19613,0,Public
19614,0,Private
19615,0,Private
19616,0,Private
19617,0,Private
19618,0,Private
19619,0,Public
19620,0,Public
19621,0,Private
19622,0,Private
19623,0,Public
19624,0,Public
19625,0,Private
19626,0,Private
19627,0,Public
19628,0,Public
19629,0,Private
19630,0,Public
19631,0,Private
19632,0,Public
19633,0,Public
19634,0,Public
19635,0,Public
19636,0,Private
19637,0,Private
19638,0,Public
19639,0,Private
19640,0,Public
19641,0,Public
19642,0,Public
19643,0,Public
19644,0,Private
19645,0,Private
19646,0,Private
19647,0,Private
19648,0,Private
19649,0,Private
19650,0,Public
19651,0,Public
19652,0,Private
19653,0,Public
19654,0,Public
19655,0,Public
19656,0,Public
19657,0,Public
19658,0,Public
19659,0,Public
19660,0,Private
19661,0,Private
19662,0,Private
19663,0,Public
19664,0,Private
19665,0,Private
19666,0,Public
19667,0,Private
19668,0,Public
19669,0,Private
19670,0,Public
19671,0,Private
19672,0,Public
19673,0,Private
19674,0,Private
19675,0,Private
19676,0,Private
19677,0,Private
19678,0,Private
19679,0,Public
19680,0,Public
19681,0,Public
19682,0,Public
19683,0,Private
19684,0,Private
19685,0,Private
19686,0,Private
19687,0,Private
19688,0,Public
19689,0,Public
19690,0,Private
19691,0,Public
19692,0,Private
19693,0,Public
19694,0,Public
19695,0,Private
19696,0,Private
19697,0,Private
19698,0,Public
19699,0,Private
19700,0,Public
19701,0,Public
19702,0,Private
19703,0,Public
19704,0,Private
19705,0,Public
19706,0,Public
19707,0,Private
19708,0,Private
19709,0,Public
19710,0,Public
19711,0,Public
19712,0,Public
19713,0,Private
19714,0,Public
19715,0,Public
19716,0,Private
19717,0,Private
19718,0,Private
19719,0,Private
19720,0,Public
19721,0,Public
19722,0,Private
19723,0,Public
19724,0,Public
19725,0,Private
19726,0,Private
19727,0,Private
19728,0,Public
19729,0,Public
19730,0,Public
19731,0,Public
19732,0,Private
19733,0,Private
19734,0,Public
19735,0,Private
19736,0,Private
19737,0,Public
19738,0,Private
19739,0,Private
19740,0,Private
19741,0,Private
19742,0,Private
19743,0,Private
19744,0,Private
19745,0,Private
19746,0,Public
19747,0,Private
19748,0,Public
19749,0,Public
19750,0,Public
19751,0,Public
19752,0,Private
19753,0,Private
19754,0,Public
19755,0,Private
19756,0,Private
19757,0,Private
19758,0,Public
19759,0,Public
19760,0,Public
19761,0,Private
19762,0,Public
19763,0,Public
19764,0,Private
19765,0,Public
19766,0,Private
19767,0,Public
19768,0,Public
19769,0,Public
19770,0,Public
19771,0,Public
19772,0,Private
19773,0,Public
19774,0,Public
19775,0,Public
19776,0,Public
19777,0,Public
19778,0,Public
19779,0,Public
19780,0,Private
19781,0,Private
19782,0,Private
19783,0,Public
19784,0,Private
19785,0,Private
19786,0,Private
19787,0,Private
19788,0,Private
19789,0,Public
19790,0,Public
19791,0,Public
19792,0,Public
19793,0,Private
19794,0,Public
19795,0,Public
19796,0,Private
19797,0,Private
19798,0,Public
19799,0,Public
19800,0,Public
19801,0,Private
19802,0,Private
19803,0,Private
19804,0,Public
19805,0,Public
19806,0,Private
19807,0,Private
19808,0,Private
19809,0,Public
19810,0,Public
19811,0,Public
19812,0,Public
19813,0,Public
19814,0,Private
19815,0,Private
19816,0,Private
19817,0,Private
19818,0,Public
19819,0,Public
19820,0,Private
19821,0,Private
19822,0,Private
19823,0,Public
19824,0,Public
19825,0,Public
19826,0,Private
19827,0,Private
19828,0,Private
19829,0,Private
19830,0,Private
19831,0,Private
19832,0,Public
19833,0,Public
19834,0,Private
19835,0,Private
19836,0,Private
19837,0,Private
19838,0,Private
19839,0,Private
19840,0,Private
19841,0,Private
19842,0,Private
19843,0,Public
19844,0,Private
19845,0,Public
19846,0,Public
19847,0,Private
19848,0,Private
19849,0,Public
19850,0,Private
19851,0,Public
19852,0,Public
19853,0,Private
19854,0,Private
19855,0,Private
19856,0,Private
19857,0,Public
19858,0,Private
19859,0,Private
19860,0,Public
19861,0,Private
19862,0,Private
19863,0,Private
19864,0,Public
19865,0,Public
19866,0,Private
19867,0,Private
19868,0,Private
19869,0,Private
19870,0,Public
19871,0,Public
19872,0,Private
19873,0,Public
19874,0,Private
19875,0,Private
19876,0,Private
19877,0,Private
19878,0,Private
19879,0,Public
19880,0,Public
19881,0,Private
19882,0,Private
19883,0,Public
19884,0,Private
19885,0,Private
19886,0,Public
19887,0,Private
19888,0,Private
19889,0,Public
19890,0,Public
19891,0,Public
19892,0,Public
19893,0,Public
19894,0,Public
19895,0,Private
19896,0,Public
19897,0,Private
19898,0,Private
19899,0,Private
19900,0,Private
19901,0,Private
19902,0,Public
19903,0,Private
19904,0,Private
19905,0,Public
19906,0,Private
19907,0,Public
19908,0,Public
19909,0,Private
19910,0,Private
19911,0,Public
19912,0,Public
19913,0,Private
19914,0,Public
19915,0,Public
19916,0,Public
19917,0,Private
19918,0,Private
19919,0,Public
19920,0,Private
19921,0,Public
19922,0,Public
19923,0,Private
19924,0,Public
19925,0,Public
19926,0,Private
19927,0,Private
19928,0,Public
19929,0,Public
19930,0,Public
19931,0,Private
19932,0,Private
19933,0,Private
19934,0,Private
19935,0,Private
19936,0,Public
19937,0,Public
19938,0,Public
19939,0,Private
19940,0,Public
19941,0,Private
19942,0,Public
19943,0,Public
19944,0,Private
19945,0,Private
19946,0,Public
19947,0,Public
19948,0,Public
19949,0,Private
19950,0,Private
19951,0,Public
19952,0,Private
19953,0,Private
19954,0,Private
19955,0,Public
19956,0,Private
19957,0,Private
19958,0,Private
19959,0,Public
19960,0,Private
19961,0,Private
19962,0,Private
19963,0,Public
19964,0,Private
19965,0,Private
19966,0,Private
19967,0,Public
19968,0,Public
19969,0,Public
19970,0,Public
19971,0,Private
19972,0,Public
19973,0,Public
19974,0,Private
19975,0,Private
19976,0,Private
19977,0,Public
19978,0,Private
19979,0,Private
19980,0,Private
19981,0,Public
19982,0,Public
19983,0,Private
19984,0,Public
19985,0,Private
19986,0,Private
19987,0,Public
19988,0,Private
19989,0,Public
19990,0,Public
19991,0,Private
19992,0,Public
19993,0,Private
19994,0,Public
19995,0,Private
19996,0,Private
19997,0,Public
19998,0,Private
19999,0,Private
20000,0,Private
20001,0,Public
20002,0,Public
20003,0,Public
20004,0,Private
20005,0,Public
20006,0,Private
20007,0,Public
20008,0,Public
20009,0,Private
20010,0,Public
20011,0,Public
20012,0,Public
20013,0,Public
20014,0,Public
20015,0,Public
20016,0,Public
20017,0,Public
20018,0,Private
20019,0,Public
20020,0,Private
20021,0,Public
20022,0,Private
20023,0,Public
20024,0,Public
20025,0,Public
20026,0,Private
20027,0,Public
20028,0,Private
20029,0,Private
20030,0,Private
20031,0,Private
20032,0,Public
20033,0,Public
20034,0,Public
20035,0,Private
20036,0,Public
20037,0,Private
20038,0,Public
20039,0,Private
20040,0,Public
20041,0,Public
20042,0,Private
20043,0,Public
20044,0,Private
20045,0,Private
20046,0,Private
20047,0,Private
20048,0,Public
20049,0,Private
20050,0,Private
20051,0,Private
20052,0,Private
20053,0,Private
20054,0,Public
20055,0,Private
20056,0,Public
20057,0,Private
20058,0,Public
20059,0,Private
20060,0,Public
20061,0,Private
20062,0,Private
20063,0,Public
20064,0,Private
20065,0,Public
20066,0,Private
20067,0,Public
20068,0,Public
20069,0,Private
20070,0,Private
20071,0,Private
20072,0,Public
20073,0,Public
20074,0,Private
20075,0,Public
20076,0,Private
20077,0,Public
20078,0,Public
20079,0,Private
20080,0,Public
20081,0,Private
20082,0,Public
20083,0,Public
20084,0,Private
20085,0,Private
20086,0,Public
20087,0,Public
20088,0,Private
20089,0,Public
20090,0,Private
20091,0,Private
20092,0,Private
20093,0,Public
20094,0,Private
20095,0,Private
20096,0,Private
20097,0,Private
20098,0,Private
20099,0,Private
20100,0,Public
20101,0,Private
20102,0,Public
20103,0,Private
20104,0,Private
20105,0,Private
20106,0,Private
20107,0,Private
20108,0,Public
20109,0,Private
20110,0,Private
20111,0,Public
20112,0,Private
20113,0,Public
20114,0,Public
20115,0,Public
20116,0,Public
20117,0,Public
20118,0,Public
20119,0,Public
20120,0,Public
20121,0,Private
20122,0,Public
20123,0,Public
20124,0,Private
20125,0,Private
20126,0,Private
20127,0,Private
20128,0,Private
20129,0,Private
20130,0,Public
20131,0,Public
20132,0,Public
20133,0,Private
20134,0,Private
20135,0,Private
20136,0,Public
20137,0,Private
20138,0,Private
20139,0,Public
20140,0,Public
20141,0,Private
20142,0,Public
20143,0,Public
20144,0,Public
20145,0,Public
20146,0,Public
20147,0,Private
20148,0,Private
20149,0,Public
20150,0,Private
20151,0,Public
20152,0,Private
20153,0,Private
20154,0,Public
20155,0,Public
20156,0,Public
20157,0,Public
20158,0,Private
20159,0,Private
20160,0,Private
20161,0,Public
20162,0,Private
20163,0,Private
20164,0,Public
20165,0,Private
20166,0,Public
20167,0,Public
20168,0,Public
20169,0,Private
20170,0,Public
20171,0,Public
20172,0,Private
20173,0,Public
20174,0,Private
20175,0,Private
20176,0,Private
20177,0,Private
20178,0,Public
20179,0,Private
20180,0,Public
20181,0,Private
20182,0,Private
20183,0,Private
20184,0,Private
20185,0,Public
20186,0,Public
20187,0,Private
20188,0,Public
20189,0,Public
20190,0,Public
20191,0,Public
20192,0,Private
20193,0,Private
20194,0,Public
20195,0,Private
20196,0,Private
20197,0,Private
20198,0,Private
20199,0,Public
20200,0,Public
20201,0,Private
20202,0,Private
20203,0,Public
20204,0,Private
20205,0,Private
20206,0,Private
20207,0,Private
20208,0,Public
20209,0,Private
20210,0,Private
20211,0,Public
20212,0,Private
20213,0,Public
20214,0,Private
20215,0,Public
20216,0,Private
20217,0,Private
20218,0,Public
20219,0,Public
20220,0,Private
20221,0,Public
20222,0,Private
20223,0,Private
20224,0,Private
20225,0,Private
20226,0,Private
20227,0,Private
20228,0,Public
20229,0,Public
20230,0,Private
20231,0,Public
20232,0,Private
20233,0,Public
20234,0,Public
20235,0,Public
20236,0,Public
20237,0,Public
20238,0,Public
20239,0,Private
20240,0,Public
20241,0,Private
20242,0,Public
20243,0,Private
20244,0,Private
20245,0,Private
20246,0,Public
20247,0,Private
20248,0,Public
20249,0,Public
20250,0,Public
20251,0,Public
20252,0,Private
20253,0,Public
20254,0,Private
20255,0,Private
20256,0,Public
20257,0,Private
20258,0,Private
20259,0,Public
20260,0,Private
20261,0,Private
20262,0,Public
20263,0,Public
20264,0,Private
20265,0,Private
20266,0,Public
20267,0,Private
20268,0,Public
20269,0,Private
20270,0,Private
20271,0,Public
20272,0,Public
20273,0,Public
20274,0,Private
20275,0,Public
20276,0,Public
20277,0,Private
20278,0,Public
20279,0,Private
20280,0,Private
20281,0,Private
20282,0,Public
20283,0,Private
20284,0,Private
20285,0,Private
20286,0,Public
20287,0,Private
20288,0,Public
20289,0,Private
20290,0,Private
20291,0,Private
20292,0,Public
20293,0,Private
20294,0,Private
20295,0,Private
20296,0,Public
20297,0,Private
20298,0,Private
20299,0,Private
20300,0,Public
20301,0,Private
20302,0,Public
20303,0,Private
20304,0,Private
20305,0,Public
20306,0,Private
20307,0,Private
20308,0,Private
20309,0,Private
20310,0,Public
20311,0,Private
20312,0,Public
20313,0,Public
20314,0,Public
20315,0,Public
20316,0,Public
20317,0,Private
20318,0,Private
20319,0,Private
20320,0,Public
20321,0,Private
20322,0,Private
20323,0,Private
20324,0,Private
20325,0,Public
20326,0,Public
20327,0,Public
20328,0,Public
20329,0,Public
20330,0,Private
20331,0,Public
20332,0,Public
20333,0,Public
20334,0,Private
20335,0,Private
20336,0,Private
20337,0,Public
20338,0,Private
20339,0,Private
20340,0,Private
20341,0,Public
20342,0,Public
20343,0,Public
20344,0,Public
20345,0,Private
20346,0,Public
20347,0,Public
20348,0,Public
20349,0,Private
20350,0,Private
20351,0,Private
20352,0,Private
20353,0,Private
20354,0,Private
20355,0,Private
20356,0,Private
20357,0,Private
20358,0,Public
20359,0,Public
20360,0,Private
20361,0,Public
20362,0,Private
20363,0,Public
20364,0,Private
20365,0,Private
20366,0,Private
20367,0,Public
20368,0,Public
20369,0,Private
20370,0,Public
20371,0,Public
20372,0,Private
20373,0,Public
20374,0,Private
20375,0,Public
20376,0,Private
20377,0,Public
20378,0,Public
20379,0,Private
20380,0,Private
20381,0,Private
20382,0,Private
20383,0,Private
20384,0,Private
20385,0,Public
20386,0,Public
20387,0,Private
20388,0,Private
20389,0,Private
20390,0,Public
20391,0,Public
20392,0,Private
20393,0,Public
20394,0,Public
20395,0,Private
20396,0,Public
20397,0,Private
20398,0,Public
20399,0,Public
20400,0,Public
20401,0,Public
20402,0,Public
20403,0,Public
20404,0,Private
20405,0,Public
20406,0,Public
20407,0,Public
20408,0,Public
20409,0,Public
20410,0,Public
20411,0,Private
20412,0,Public
20413,0,Private
20414,0,Public
20415,0,Public
20416,0,Public
20417,0,Private
20418,0,Public
20419,0,Private
20420,0,Private
20421,0,Private
20422,0,Private
20423,0,Public
20424,0,Private
20425,0,Public
20426,0,Private
20427,0,Public
20428,0,Private
20429,0,Public
20430,0,Public
20431,0,Private
20432,0,Private
20433,0,Private
20434,0,Private
20435,0,Private
20436,0,Public
20437,0,Public
20438,0,Public
20439,0,Private
20440,0,Public
20441,0,Private
20442,0,Public
20443,0,Private
20444,0,Private
20445,0,Private
20446,0,Private
20447,0,Private
20448,0,Public
20449,0,Public
20450,0,Private
20451,0,Public
20452,0,Public
20453,0,Private
20454,0,Public
20455,0,Public
20456,0,Public
20457,0,Public
20458,0,Public
20459,0,Private
20460,0,Private
20461,0,Public
20462,0,Private
20463,0,Private
20464,0,Public
20465,0,Public
20466,0,Private
20467,0,Public
20468,0,Public
20469,0,Public
20470,0,Private
20471,0,Public
20472,0,Public
20473,0,Private
20474,0,Private
20475,0,Private
20476,0,Private
20477,0,Private
20478,0,Private
20479,0,Public
20480,0,Public
20481,0,Private
20482,0,Public
20483,0,Public
20484,0,Private
20485,0,Private
20486,0,Private
20487,0,Public
20488,0,Private
20489,0,Private
20490,0,Public
20491,0,Public
20492,0,Public
20493,0,Public
20494,0,Private
20495,0,Public
20496,0,Public
20497,0,Public
20498,0,Public
20499,0,Public
20500,0,Private
20501,0,Private
20502,0,Public
20503,0,Public
20504,0,Public
20505,0,Public
20506,0,Public
20507,0,Private
20508,0,Private
20509,0,Public
20510,0,Public
20511,0,Private
20512,0,Private
20513,0,Public
20514,0,Private
20515,0,Private
20516,0,Private
20517,0,Private
20518,0,Private
20519,0,Private
20520,0,Public
20521,0,Public
20522,0,Public
20523,0,Private
20524,0,Public
20525,0,Private
20526,0,Public
20527,0,Private
20528,0,Public
20529,0,Public
20530,0,Public
20531,0,Private
20532,0,Public
20533,0,Public
20534,0,Private
20535,0,Public
20536,0,Public
20537,0,Private
20538,0,Public
20539,0,Public
20540,0,Private
20541,0,Private
20542,0,Public
20543,0,Public
20544,0,Private
20545,0,Private
20546,0,Public
20547,0,Public
20548,0,Public
20549,0,Private
20550,0,Private
20551,0,Public
20552,0,Private
20553,0,Public
20554,0,Public
20555,0,Public
20556,0,Private
20557,0,Public
20558,0,Private
20559,0,Public
20560,0,Private
20561,0,Private
20562,0,Private
20563,0,Private
20564,0,Public
20565,0,Public
20566,0,Private
20567,0,Private
20568,0,Private
20569,0,Public
20570,0,Private
20571,0,Private
20572,0,Private
20573,0,Public
20574,0,Public
20575,0,Public
20576,0,Private
20577,0,Public
20578,0,Public
20579,0,Private
20580,0,Public
20581,0,Public
20582,0,Private
20583,0,Private
20584,0,Public
20585,0,Private
20586,0,Public
